"Taxon","2.5%","97.5%"
"Phelsuma","0.34790498102348","0.61658039559395"
"African Cichlids","0.633180491322905","0.873253171894339"
"Hawaiian Silverswords","0.488536691146924","1.42947792074565"
"Naesiotus Snails","0.421013012142206","1.7549156506361"
"Anolis Lizards","1.00951262773848","1.12265430175664"
