"TRI","name"
54.5616003909835,"Kauai"
76.1884283997292,"Niihau"
19.942926104781,"Niihau.1"
43.1459992821346,"Oahu"
2.88935265654609,"Oahu.1"
8.13192691877484,"Oahu.2"
3.15754697292666,"Oahu.3"
45.9326511453094,"Molokai"
44.1102492798993,"Maui"
30.6563929522179,"Lanai"
71.2101488113403,"kahoolawe"
24.4125279575071,"kahoolawe.1"
19.0057994252231,"Hawaii"
